user_id,degree,community_id,weighted_degree,pagerank
1159058331320901633,5,12,5.0,0.0009733965512105194
1036689453895610370,1,12,1.0,0.0007328655757361101
261852987,3,6,3.0,0.0006257418844049143
16912124,11,6,11.0,0.0007775765504717212
126901915,20,6,20.0,0.0007033327056084802
19084896,12,6,12.0,0.0006286189952686748
1218076646546333696,3,6,3.0,0.0012546166553894927
14270650,1,1,1.0,0.000526072741118353
742453163098296320,8,7,8.0,0.0014354180959357831
24127811,1,7,1.0,0.000526072741118353
823998756655861760,4,7,4.0,0.0005558943284578307
711408636153561088,12,6,12.0,0.0005349431027615664
1018697824282656768,3,6,3.0,0.0005326510324432379
25974425,1,6,1.0,0.000526072741118353
1098382485296173056,17,13,17.0,0.0008852979689228488
16581604,15,6,15.0,0.0006070925388668982
194071815,2,7,2.0,0.0007056894051647548
1586031511,1,5,1.0,0.000526072741118353
327862439,5,13,5.0,0.000526072741118353
234865212,3,6,3.0,0.0006155375031367863
818246053468262401,11,6,11.0,0.0005683610973004997
15879633,2,6,2.0,0.0005864768918067068
569526862,14,6,14.0,0.0006537607407038989
212657985,2,5,2.0,0.0006234003618440494
90803598,6,7,6.0,0.001979006395579947
811514954159443968,3,7,3.0,0.0009627124037673966
2674458072,6,7,6.0,0.000526072741118353
21862217,15,7,15.0,0.000526072741118353
2833177377,6,6,6.0,0.0006635632091428663
626455898,3,6,3.0,0.000526072741118353
3296142256,5,6,5.0,0.0007900749168579678
78231411,14,6,14.0,0.0005998453529521134
297632458,2,5,2.0,0.0005593659095330311
2457340711,2,7,2.0,0.0005558943284578307
98992586,3,7,3.0,0.0005757753866841493
21612122,8,6,8.0,0.0008772137346160379
23834525,2,5,2.0,0.0005496160995442565
828073846011949056,10,6,10.0,0.0010630867179576913
761167885720956929,3,7,3.0,0.000526072741118353
2192887524,5,7,5.0,0.0008168332176782614
40907388,4,7,4.0,0.000526072741118353
21348880,2,0,2.0,0.000752230575041919
260423814,14,5,14.0,0.000668699880545502
39308549,1,0,1.0,0.000526072741118353
1182346921920348161,2,6,2.0,0.000526072741118353
63227112,4,5,4.0,0.000592181540515102
16497947,2,5,2.0,0.000526072741118353
818870559069048833,13,6,13.0,0.001324286291403944
896536097655853059,5,6,5.0,0.0008944816563821883
38979357,7,6,7.0,0.000526072741118353
798918201107251201,5,6,5.0,0.000526072741118353
17717593,1,6,1.0,0.000526072741118353
14529929,1,13,1.0,0.0006155375031367863
328756439,9,6,9.0,0.001958745604524258
242849343,14,6,14.0,0.000757357411487219
816652616625168388,3,0,3.0,0.000526072741118353
449018696,1,0,1.0,0.000526072741118353
21950364,6,6,6.0,0.000526072741118353
16721452,3,6,3.0,0.0007667425242659043
824320363257413633,8,6,8.0,0.0006502386644427942
17847906,1,6,1.0,0.0006399698343642118
398959876,14,6,14.0,0.0006919821899706944
457743272,9,6,9.0,0.0007859923543569714
226222147,19,6,19.0,0.000526072741118353
33913156,1,6,1.0,0.0005455516661629764
850543150909333505,3,7,3.0,0.0006389725781006717
851335608702189568,5,7,5.0,0.0016464689049185707
208828684,3,5,3.0,0.000648668698937995
351120282,2,14,2.0,0.000526072741118353
22799251,1,14,1.0,0.0007497346461644364
1099802447973773312,24,5,24.0,0.0009261052707170336
16076032,4,7,4.0,0.000526072741118353
766355890689675264,4,6,4.0,0.0006232307347436267
1067293117,2,7,2.0,0.000526072741118353
3257227629,2,7,2.0,0.000526072741118353
376453771,3,0,3.0,0.000526072741118353
142386580,3,7,3.0,0.0009398130816164439
2249531,2,6,2.0,0.0005982221772236848
204444440,4,0,4.0,0.000894012111874233
971796616213561344,1,0,1.0,0.0005567613063147451
86129724,2,13,2.0,0.000598083853090198
758729592672653312,1,0,1.0,0.0005289039044733667
106711386,1,14,1.0,0.0007497346461644364
1136709465082945538,1,0,1.0,0.000526072741118353
731649894805463040,6,0,6.0,0.000526072741118353
2852597261,2,0,2.0,0.0007430765771769758
23903580,11,7,11.0,0.0012328203069734641
16106584,2,4,2.0,0.0006006267094670474
96675300,2,6,2.0,0.0006910849724087939
27187343,3,7,3.0,0.0006958317050297631
30706364,2,7,2.0,0.000526072741118353
1137033067128926214,1,6,1.0,0.000526072741118353
830159625093783552,3,6,3.0,0.0009733965512105194
94076386,3,7,3.0,0.0005558943284578307
111216929,1,7,1.0,0.000526072741118353
170641465,4,7,4.0,0.0007367115908434353
2300480005,6,7,6.0,0.0006379036936413946
1062510213918449664,3,3,3.0,0.000581458404844396
24258355,2,7,2.0,0.0005720903827923518
818927131883356161,2,0,2.0,0.0005289039044733667
864663235923820545,4,5,4.0,0.000526072741118353
1148461061999194112,3,7,3.0,0.0005378374943603784
1026549584963747846,2,7,2.0,0.000526072741118353
734783792502575105,2,6,2.0,0.0007098477599185192
21908201,4,6,4.0,0.0007969758141433596
2861436041,5,6,5.0,0.000526072741118353
1184593454485200897,16,6,16.0,0.0009954306746726533
21001599,11,6,11.0,0.000526072741118353
3041768317,6,5,6.0,0.0005371193216831472
1654453249,2,6,2.0,0.0007483378422245563
47379354,4,6,4.0,0.0005486356029954825
16523905,2,0,2.0,0.0008633235466778408
14278608,3,5,3.0,0.0005779197000987456
44774107,1,0,1.0,0.000593968640479587
2199541,3,13,3.0,0.0005657790907149075
586749256,2,5,2.0,0.0006431687645023808
1121492192235806721,2,5,2.0,0.0005701275968948919
2805934129,1,5,1.0,0.0010108179033690532
14702822,1,5,1.0,0.000606425173909315
187429137,2,1,2.0,0.0005920734138972136
753623149929869312,5,7,5.0,0.0014916089207391617
24578794,3,6,3.0,0.000526072741118353
68672927,15,6,15.0,0.000765684975716068
2420848054,1,6,1.0,0.0005904471906462108
14820509,4,6,4.0,0.0007581747180529677
1073777869791191040,4,6,4.0,0.0007417889201263765
4476084275,13,6,13.0,0.0007195108317682903
755835576,1,6,1.0,0.0006325939604819288
20866038,2,6,2.0,0.000526072741118353
259863564,8,5,8.0,0.0008895733249124186
1101626341,7,5,7.0,0.0008896468421678576
1082197856,1,0,1.0,0.000526072741118353
14542977,2,5,2.0,0.000526072741118353
1042951616,12,6,12.0,0.0013250428249731896
101816065,1,5,1.0,0.000606425173909315
393469195,2,0,2.0,0.000526072741118353
759201588594499584,1,0,1.0,0.000526072741118353
1659267216,2,0,2.0,0.0010633005750636277
14966163,1,7,1.0,0.000526072741118353
971051135996964864,1,6,1.0,0.000526072741118353
631310817,2,6,2.0,0.0007143584229406571
14828860,4,0,4.0,0.000526072741118353
16930125,4,6,4.0,0.0008258476372460441
1866938882,3,13,3.0,0.000526072741118353
1099059530132946945,5,6,5.0,0.001657855532757475
1049530141565698049,3,7,3.0,0.0015766185640059822
426028646,5,6,5.0,0.0012166724912538542
14619600,4,5,4.0,0.0010838170054191176
2567365058,3,3,3.0,0.000526072741118353
713839291210792960,1,6,1.0,0.0005332876412811299
2298722492,1,0,1.0,0.0006607701340392857
959285851875196928,2,0,2.0,0.0006127710543554171
26346508,2,9,2.0,0.000526072741118353
1219799093024657408,1,0,1.0,0.0007758286811261304
200534193,3,7,3.0,0.000668240168355536
375691728,10,5,10.0,0.0017008098760897335
309469811,1,0,1.0,0.0007758286811261304
476193064,2,7,2.0,0.0008588758734876108
19682187,21,5,21.0,0.0015752909812175875
4884213678,10,5,10.0,0.0005372558363706571
22799750,2,6,2.0,0.0007129304688676837
827546290221367297,2,7,2.0,0.0006096987611847787
49303023,4,6,4.0,0.0006448436145389902
1221462414744596483,1,6,1.0,0.000526072741118353
601148702,6,6,6.0,0.0005822580106192877
10292132,2,0,2.0,0.000526072741118353
2347323266,7,13,7.0,0.0006155375031367863
65045121,2,7,2.0,0.0018055785421175988
4483083621,2,7,2.0,0.000675180677815742
16873455,6,6,6.0,0.0011679654015628322
826226272418283520,1,6,1.0,0.000526072741118353
17243913,3,6,3.0,0.000526072741118353
848390172450443270,4,7,4.0,0.000526072741118353
88802201,4,7,4.0,0.0011562463470144687
1549651490,12,6,12.0,0.0008872851598096467
3103213542,8,6,8.0,0.000555580417012152
893316758987128833,2,13,2.0,0.000526072741118353
3430882365,8,7,8.0,0.0006116101061941388
18464266,5,7,5.0,0.0005558943284578307
2535367145,6,7,6.0,0.0006938191699029153
155933135,10,5,10.0,0.0007752487279895596
359080538,1,6,1.0,0.0006155375031367863
130557513,3,7,3.0,0.0009019260433344015
1228353000390975489,2,0,2.0,0.0007736460448234137
2324708472,3,13,3.0,0.0005619046059247481
271932229,1,5,1.0,0.0005777508922943733
23022687,1,0,1.0,0.0007382713551868276
188945540,11,7,11.0,0.001152051749443984
391488297,1,6,1.0,0.0010226883365097045
615765636,12,5,12.0,0.0008058121310754308
44215023,1,5,1.0,0.0006495676861289838
2863996955,2,1,2.0,0.000756451222664326
3690888203,3,7,3.0,0.0006836217340019388
1060487274,1,0,1.0,0.0006207048855446117
15970820,3,7,3.0,0.0025074078837606967
20182089,1,13,1.0,0.0006092408466555506
246500501,2,4,2.0,0.000526072741118353
1166889294801395718,7,7,7.0,0.0005326510324432379
14895030,1,0,1.0,0.000526072741118353
4813986674,1,6,1.0,0.0006122290189781313
834081571493785600,4,6,4.0,0.0010364825987115912
2747374096,2,7,2.0,0.0007219240445214443
323599188,2,7,2.0,0.0011859446858679846
1206356911,2,7,2.0,0.0005558943284578307
4432916014,8,7,8.0,0.0017417239070624362
298109087,1,1,1.0,0.0005855680668246527
1090642487268524032,2,13,2.0,0.0006518314641986518
22084427,8,7,8.0,0.003024671815355639
20094409,8,6,8.0,0.0020886675806419453
3000889809,4,13,4.0,0.0015746842546033794
48144950,2,6,2.0,0.0006782963114538121
329115426,3,7,3.0,0.001266366173529717
15212187,2,0,2.0,0.0011209709458064403
1450298610,1,7,1.0,0.0005720903827923518
1154192584635551744,6,5,6.0,0.0013563514523250995
751283435382067202,4,6,4.0,0.0015311794654845727
825829081866436608,3,6,3.0,0.0007191817497691298
536904693,8,6,8.0,0.0019339086936163436
174751002,1,0,1.0,0.0007382713551868276
1151933252,11,13,11.0,0.001456935402193424
1129095209772552192,4,6,4.0,0.0015853705658111293
76837768,21,7,21.0,0.0023188724766438585
473448810,3,7,3.0,0.000526072741118353
2800444856,2,4,2.0,0.000526072741118353
17050431,4,7,4.0,0.0015244782774350197
17685258,1,0,1.0,0.000526072741118353
15220768,25,6,25.0,0.003283482808095468
370519648,7,1,7.0,0.0008883412731187513
45122898,3,7,3.0,0.0010291622784922166
492833134,3,0,3.0,0.0005567613063147451
4710708974,1,0,1.0,0.000526072741118353
759511663116709888,12,3,12.0,0.0007902469220456715
419849905,3,7,3.0,0.0006836217340019388
825518870421180416,9,6,9.0,0.0012186357224143137
519072324,2,7,2.0,0.000526072741118353
466519303,3,7,3.0,0.0006782963114538121
1093619068148559872,13,6,13.0,0.0015361898127870819
435331179,17,7,17.0,0.002998941866712937
143169070,2,0,2.0,0.0008164234993705405
40353407,1,13,1.0,0.0005988901548482303
1651522832,2,13,2.0,0.000526072741118353
25387735,4,5,4.0,0.0006799628042741723
255812611,1,6,1.0,0.0006345466266967875
2908170952,1,0,1.0,0.0005575953056885178
1218623947434024960,1,0,1.0,0.000593968640479587
362028861,1,4,1.0,0.0006899034502335273
39245720,4,7,4.0,0.0014510886099134406
1234319262048714752,1,0,1.0,0.0007485276000093067
72664580,2,1,2.0,0.0007310064111692722
3589010426,2,13,2.0,0.0006126838667520678
1130823729574010880,2,4,2.0,0.0007855901847583725
33235771,4,5,4.0,0.0007265178665462684
246357149,1,6,1.0,0.0006085888761083208
47455112,2,7,2.0,0.000526072741118353
1880725393,1,7,1.0,0.0005378374943603784
49034507,1,0,1.0,0.0007485276000093067
28901450,2,7,2.0,0.0026318486559620945
818948638890217473,3,0,3.0,0.0006246572056759789
592730371,2,0,2.0,0.0011958514101014731
1360615250,1,0,1.0,0.000526072741118353
1732089247,3,0,3.0,0.0011011348536546454
827934520112472065,1,15,1.0,0.000526072741118353
93429412,1,15,1.0,0.0009733965512105194
716750760734822400,2,13,2.0,0.0006586919698128475
52701308,1,6,1.0,0.0006120514467467427
1208321980027547649,1,7,1.0,0.0008731850928875662
2717961126,7,6,7.0,0.0019198449400789578
110466097,2,13,2.0,0.0006537077612779956
34785922,4,6,4.0,0.0009217482669958493
52631277,4,13,4.0,0.0007980594488145557
815708250217840640,2,6,2.0,0.0020397525438364144
2985335882,1,0,1.0,0.0005289039044733667
1111636173099663360,15,6,15.0,0.0017675600306416592
276688330,1,5,1.0,0.0005658189599845584
455684839,6,13,6.0,0.0008941550456802369
1073588049588772864,2,0,2.0,0.0006567814181483278
4866651125,2,7,2.0,0.0005720903827923518
823558302290341888,2,13,2.0,0.0006411851200710239
568412239,4,7,4.0,0.0014150996699171018
55080227,2,4,2.0,0.000526072741118353
21891609,3,4,3.0,0.000835100585697084
237845487,8,5,8.0,0.0014658184842863454
1060004673405489152,6,4,6.0,0.0009540303803588644
23314049,8,5,8.0,0.001153882374359837
14660096,4,6,4.0,0.0011477715858094206
329433192,5,6,5.0,0.0013210503611156632
713899036030345216,2,4,2.0,0.000526072741118353
963223121363861504,8,6,8.0,0.0012511408691639019
202952121,2,0,2.0,0.0005890835648496938
771152516,6,7,6.0,0.000882350277340224
1018720749929066497,1,12,1.0,0.0007328655757361101
207325070,3,5,3.0,0.0010430081923317317
189376144,7,7,7.0,0.0022252546810504277
120668752,2,4,2.0,0.0007497346461644364
1193004107759529986,4,13,4.0,0.0006122736654476571
44177383,11,5,11.0,0.0012914173193785158
1043517152278372353,2,13,2.0,0.0010028032863962225
2316383071,1,5,1.0,0.0005748090933779999
2382106993,6,6,6.0,0.0012811972258707771
823313834622468096,1,13,1.0,0.0006013199638759481
20744708,14,5,14.0,0.002958535734171473
1648203012,5,13,5.0,0.0010314912485264714
892219807,3,5,3.0,0.0010966981517238931
20178419,7,5,7.0,0.0019899193018006614
14551462,4,7,4.0,0.0005558943284578307
836408868355846145,1,7,1.0,0.0006836217340019388
246939630,8,5,8.0,0.0009909861755774412
58579942,2,0,2.0,0.0009461383162012484
37190937,1,4,1.0,0.0007855901847583725
313663341,12,7,12.0,0.0029000001673517148
40028863,15,6,15.0,0.003826887490719729
242883110,1,6,1.0,0.0005608527437821296
16002085,2,6,2.0,0.0008604906994442881
57039392,1,7,1.0,0.0017289078555689586
35516339,3,7,3.0,0.000813817158119018
16113072,1,5,1.0,0.0005850850259727073
21635593,2,7,2.0,0.0006557164028587774
223166587,1,5,1.0,0.0005748111354012713
493714995,5,5,5.0,0.0006970773306375572
18018355,1,6,1.0,0.0005496160995442565
1383272101,4,5,4.0,0.001080284997321922
15138822,8,5,8.0,0.002962595120759845
34556109,1,5,1.0,0.000526072741118353
926620369,3,6,3.0,0.0009642075605683198
349803020,12,6,12.0,0.0019486993478807595
62986634,6,4,6.0,0.0016609016559070234
2845756735,5,5,5.0,0.0017822497806646877
3836008983,2,0,2.0,0.0005587254918128445
26900055,1,0,1.0,0.0008738023020139858
965231053119148032,3,5,3.0,0.0011261143954108069
889543524055691264,1,0,1.0,0.0005289039044733667
927705228,7,13,7.0,0.001149096055219033
1086663039095578624,1,6,1.0,0.0005747568214799322
15576928,7,5,7.0,0.0013179797065733098
213088974,1,5,1.0,0.000596552935320656
4686170306,1,4,1.0,0.0011633203153999505
850411759190106112,1,0,1.0,0.0005289039044733667
801549353227841536,2,13,2.0,0.0006013199638759481
794962652556443649,4,7,4.0,0.0012420688781929685
4560982642,2,5,2.0,0.000932517822509576
22843167,2,5,2.0,0.0007672238482362807
17434625,1,5,1.0,0.001623800875930083
774407512598704128,10,6,10.0,0.0013044221040040686
387980164,2,4,2.0,0.001490973752898837
465046121,28,5,28.0,0.0073366005612073605
817440474428542976,4,13,4.0,0.0007110068284434732
33662614,5,6,5.0,0.0010812792457758188
14683257,5,5,5.0,0.001912936169142392
72198806,12,6,12.0,0.00219116152772314
461720085,2,5,2.0,0.0007273039720136344
35475290,2,6,2.0,0.0009170967417957282
795789,1,5,1.0,0.0006456892508834086
2329697455,1,7,1.0,0.0006735143994269128
880485091969052673,2,4,2.0,0.0008744401345667056
16072058,2,5,2.0,0.0006597800379580586
800942537083068416,6,5,6.0,0.0012861697661134457
26657119,2,13,2.0,0.0009083956795752476
16116288,1,6,1.0,0.000526072741118353
14962779,2,6,2.0,0.0010767747956886892
15858853,2,5,2.0,0.0006174136569639546
1047214868473008129,5,7,5.0,0.0018582223637350786
4282171,5,6,5.0,0.0011018162758973033
2315698776,1,0,1.0,0.0008738023020139858
16370091,6,7,6.0,0.002948034979767618
3194695945,2,6,2.0,0.0006408873396809981
25085537,1,5,1.0,0.0008531170619099848
302083418,3,5,3.0,0.0006420629655947157
165511377,3,5,3.0,0.0010483331810248234
833490683503722496,13,5,13.0,0.004127060973028062
1434535430,1,13,1.0,0.0005524645570471222
15007149,13,6,13.0,0.005589086864188812
378295286,1,4,1.0,0.000526072741118353
1332630685,2,4,2.0,0.0009733965512105194
4899354976,1,0,1.0,0.000675180677815742
460233029,4,7,4.0,0.0022011219814831026
63262233,6,5,6.0,0.0029893113653926898
89257543,1,5,1.0,0.0005675168207942766
3090444435,2,13,2.0,0.0006510185511616766
50669520,2,5,2.0,0.0006291398817492462
534675241,3,7,3.0,0.00255573665231566
20736218,3,5,3.0,0.0006456892508834086
801468014285754368,1,6,1.0,0.0005486356029954825
3018812896,6,13,6.0,0.0011020944313551019
548384458,1,13,1.0,0.0006825593420450807
24931027,1,13,1.0,0.0006092408466555506
15162136,1,5,1.0,0.000526072741118353
13696,5,5,5.0,0.0033460489603609487
3432209199,1,4,1.0,0.0007963257249299319
901063185305882624,3,0,3.0,0.0007784398614860953
18156757,5,5,5.0,0.0016723724181865614
124763921,5,7,5.0,0.0021631244313104828
15808765,16,6,16.0,0.002271642065852412
1029833847637245952,5,6,5.0,0.0019003621365361178
196791424,1,7,1.0,0.000526072741118353
30354991,29,6,29.0,0.00708305151547331
234186830,7,5,7.0,0.004472426097438778
1210398164878024704,1,4,1.0,0.0005787199411677064
188793260,3,7,3.0,0.0012754652967575636
142490217,7,5,7.0,0.0014085870557692213
150078976,27,6,27.0,0.00424694177651268
820705814906339328,1,7,1.0,0.0010643888246763104
2169559673,6,6,6.0,0.005589490782334434
123655512,1,7,1.0,0.0013474010754715958
299273962,2,5,2.0,0.0011301270527276552
9589252,2,5,2.0,0.0006909236770009952
163296200,1,5,1.0,0.000526072741118353
15554922,4,1,4.0,0.0025814672818894107
800463336630403072,4,6,4.0,0.0016415261151956021
59130623,4,5,4.0,0.0009441466764467776
269448653,1,5,1.0,0.0005910922209643619
30395567,1,6,1.0,0.000526072741118353
817523233859637249,1,9,1.0,0.0005851585432281464
1159585651110666246,2,5,2.0,0.0008708695000715346
260759782,7,5,7.0,0.0028186883474501513
4735385897,3,4,3.0,0.0009578593230187696
842566801582178306,6,7,6.0,0.002548619773929982
229552128,1,7,1.0,0.0006442344857810424
19553409,1,4,1.0,0.0007963257249299319
1136317807954731014,3,7,3.0,0.0014978074748676611
171598736,2,6,2.0,0.0005749879750782809
18247062,1,0,1.0,0.0005575953056885178
17949565,3,7,3.0,0.0011756163079690136
1108416564238258176,1,6,1.0,0.0007146152671725545
31058145,5,5,5.0,0.006520966941296156
181195680,2,6,2.0,0.001840041279907836
60919240,1,6,1.0,0.0006431687645023808
729874563073445888,3,4,3.0,0.0015846803839844692
1129795903852875776,1,7,1.0,0.000882259236570819
20388490,2,9,2.0,0.000696989495751188
1096797880583667713,3,6,3.0,0.0007766000590976765
1055070224305807361,3,7,3.0,0.0015044501155502552
14296273,2,7,2.0,0.0008708876222190735
2314055840,10,5,10.0,0.007674455391549732
154136730,4,5,4.0,0.0031702109274048033
112764405,1,5,1.0,0.000576830518707424
226253646,3,13,3.0,0.0008013008087281363
260449211,2,5,2.0,0.0006923159861702331
71028123,4,6,4.0,0.0017513361873206824
1109276714864205824,2,13,2.0,0.0006181527688872406
741977462028926976,1,8,1.0,0.000526072741118353
14344823,1,8,1.0,0.0009733965512105194
39469575,1,7,1.0,0.0005998453529521134
826882538467647488,1,13,1.0,0.000598083853090198
1471293368,1,5,1.0,0.000526072741118353
17442048,3,6,3.0,0.0007115405384067049
19362341,1,2,1.0,0.000526072741118353
1144598168757293056,1,2,1.0,0.0009733965512105194
1332887239,1,7,1.0,0.000612750731645016
18028893,4,5,4.0,0.0009767390033010765
1074129612,3,6,3.0,0.0011023130112840652
963790885937995777,2,3,2.0,0.0006742946506724727
1093774442264707072,1,0,1.0,0.000526072741118353
18646108,2,0,2.0,0.0012411050760866896
108710418,4,6,4.0,0.0009622373402257596
212674482,1,5,1.0,0.0005623522560493195
878403801987727360,5,7,5.0,0.003676985391545267
2490427410,1,7,1.0,0.0005998453529521134
269405965,1,12,1.0,0.000526072741118353
21905129,3,7,3.0,0.0006235745579613768
89887215,1,13,1.0,0.0005903497012272644
89820928,2,5,2.0,0.0025798858418975964
